Date,JPM,MSFT,JNJ,UNH,CAT,AABA,HD,CVX,MMM,AMZN,CSCO,XOM,VZ,WMT,GS,AAPL,AXP,GOOGL,UTX,KO,MRK,TRV,IBM,INTC,PFE,GE,DIS,PG,BA,MCD,NKE
2009-01-21,0.173146708,0.027027027,-0.021357875,0.034696406,0.007130125,0.037600716,-0.000448632,0.040917726,-0.006775316,0.02494423,0.024804178,0.039339103,0.021487603,-0.021505376,0.102697586,0.043209877,0.031804281,0.051067073,-0.006856221,-0.002764977,-0.023379384,0.012715034,0.05945069,0.019215988,0.010404624,0.096801347,0.018714012,-0.010824742,0.037300613,0.012418075,0.022381379
2009-01-22,0.033094812,-0.052077562,0.008869966,0.068789308,-0.042684495,-0.006167401,0.002738476,0.000429062,0.007642125,0.010522056,-0.000650195,0.006950702,-0.01854865,-0.001430323,0.055737218,0.00317965,-0.016533987,0.028356908,0.005959721,0.011257036,0.00733945,-0.034068136,0.002671713,-0.000779423,-0.003474233,0.087974173,0.008658009,-0.007319624,0.012700695,0.011193387,0.013321492
2009-01-23,0.107664234,0.013553329,-0.003205699,0.032020611,-0.009169214,0.03853211,0.015902713,0.035380117,-0.00207508,0.035378323,0.056515957,0.021465969,0.022505878,0.005406529,0.103727715,0.017741935,0.052631579,0.049874023,-0.000842993,-0.010318949,0.016582552,-0.000527148,0.012330317,0.021011673,0.041169451,-0.052009456,0.008810573,-0.009550761,0.026154974,0.013626834,0.020554066
2009-01-26,-0.02,0.019664546,0.006227758,-0.000355114,-0.027678571,-0.007992895,0.028506787,-0.001959961,0.000373552,-0.010960542,0.028391167,-0.001016777,0.021423863,-0.000822368,-0.024454378,0.009456265,-0.023763648,-0.003013715,0.016075157,0.01749409,-0.009975062,-0.024149572,0.020385429,0.02293578,-0.049787492,-0.004807692,-0.010436433,0.007506702,0.012953368,0.020443823,-0.002620087
2009-01-27,-0.002388535,-0.006749156,0.012137203,0.028652282,-0.027677497,0.0125,-0.027264732,0.011363636,0.004465116,-0.017444219,0.018259282,0.008304587,0.008754209,-0.003268641,0.036419017,0.00621118,0.036668738,0.015423221,-0.000406009,0.000924214,0.018305815,0.03556594,-0.001198649,0.022205774,0.013452915,0.025923016,0.016260163,0.003895184,-0.001617002,-0.004761905,-0.008710801
2009-01-28,0.017285767,0.013483146,0.005667182,0.012833502,-0.007817198,0.000817661,0.018149624,0.010960406,0.017814509,0.012872084,-0.010550996,-0.001511906,0.030666667,-0.015754393,0.040579022,0.022796353,0.002808989,0.031626862,0.024676375,-0.003181818,-0.002772003,-0.009843938,0.022869471,-0.008492569,-0.031974922,0.014274981,0.029574861,0.011826087,-0.005291005,-0.008375209,0.027633851
2009-01-29,-0.048990277,-0.010686164,0.001891009,-0.033355795,-0.023305734,-0.023294509,-0.022222222,-0.02606537,0.016537839,0.000800641,-0.046107784,-0.007476154,-0.019779507,-0.014415157,-0.028309644,-0.00075188,-0.031865585,-0.003537462,-0.0264,-0.003203661,0.014726508,-0.016953378,-0.011434067,-0.03465704,-0.011118378,-0.04576144,-0.031007752,0.007440734,-0.047942002,-0.010888057,-0.0237691
2009-01-30,-0.011623402,-0.036076663,-0.008422138,-0.014951321,-0.023115896,-0.010961214,-0.031053105,-0.02461964,-0.049478706,0.025453278,-0.059082338,-0.022619808,-0.013214404,-0.018333333,-0.034214619,-0.026455026,-0.012396694,-0.017910967,-0.015387772,-0.016574586,-0.010398614,-0.030607125,-0.006288626,-0.040892193,-0.033797217,-0.046383648,-0.029563585,-0.03539823,0.038027478,-0.008205128,-0.02247191
2009-02-02,0.008,0.046975925,0.00768559,0.041071429,0.006312292,0.056521739,0.016973126,0.011075949,-0.04110627,0.044049855,0.030282638,0.008282935,0.010571523,0,0.060802234,0.026708562,0.03853211,0.018827327,0.005924672,0.000947867,0.012103952,0.026462027,0.003642384,0.063182527,0.017771702,-0.034081463,0.005976096,-0.017592593,-0.022286125,0.004859424,-0.002692998
2009-02-03,-0.039153016,0.036414566,0.008782504,0.004390409,0.006038242,0.030894309,-0.002275831,0.01516225,0.007609756,0.044685395,0.009043928,0.016525699,0.009596929,0.016585158,-0.01767497,0.011424219,-0.057410662,-0.0061822,0.001451078,0.019294118,0.012048193,0.001277466,0.02646316,0.004389173,0.055555556,-0.042929293,-0.007699711,0.007851935,0.01544029,0.010121805,0.036705461
2009-02-04,-0.008659794,0.004854369,-0.012774655,-0.027516779,0.005256242,0.026045777,0.004623209,-0.009544889,-0.020612599,-0.036604607,0.007633588,-0.011330363,-0.0328594,-0.010023459,0.051015532,0.003003003,0.010500309,0.008577639,-0.015330433,-0.022140221,-0.011570248,-0.019791931,-0.009707702,0.007256894,-0.03125,-0.025951557,-0.030117407,-0.033314927,-0.003561254,-0.022139598,-0.013793103
2009-02-05,0.033698399,0.028633171,0.003107198,0.004884857,0.041515651,0.044856922,0.04283054,0.024762171,0.019782394,0.033197056,0.052123552,0.028490396,0.041402337,0.029467882,0.070070301,0.04,0.038414634,0.037566665,0.017361846,0.01089531,0.052447552,-0.000261165,0.003039184,0.043956044,-0.002751032,-0.021641118,-0.008479067,0.019697839,0.023233533,0.014956522,0.031468531
2009-02-06,0.083104665,0.026096033,0.004291109,0.005908933,0.027794935,0.016405667,0.050915587,0.031964729,0.014720124,0.053339664,0.037758831,0.01941378,0.012771392,0.016175266,0.024398006,0.028138528,0.033429395,0.041589597,0.017853436,0.019662921,0.025324892,0.029015544,0.039239001,0.020083102,0.020632737,0.018348624,0.036780384,0.010857357,0.009407338,0.005849966,0.02874049
2009-02-09,0.023639775,-0.010183299,0.000684229,-0.003376097,-0.022408127,0.02281089,-0.016190882,0.000134391,0.031452535,0.002253606,-0.008240141,-0.011319816,-0.018142008,-0.005649718,0.008967223,0.024492652,-0.008933557,0.020125922,0.010796496,-0.023084026,-0.000326158,0.019071518,0.009277598,0.018442623,-0.027116402,0.114638448,-0.019172553,-0.017628503,0,-0.000169405,-0.019704433
2009-02-10,-0.083395383,-0.023376623,-0.021559158,-0.044414076,-0.059038344,-0.058345643,-0.030131004,-0.043571813,-0.051615299,-0.042932729,-0.032549729,-0.039606458,-0.041533546,-0.026122449,-0.066019217,-0.034530387,-0.087428571,-0.046498034,-0.044467005,-0.031428571,-0.047915983,-0.034311288,-0.024168236,-0.047361299,0.024017467,-0.073365231,-0.026970954,-0.024459613,-0.026156454,-0.029152542,-0.047377327
2009-02-11,0.033267327,0.014255544,0.007911392,0.026978417,-0.007017544,-0.018648019,-0.009838998,-0.002938296,-0.009080371,0.019809826,-0.000618047,-0.026497846,-0.012191104,0.005210504,0.03226158,0.004357298,0.003680982,-0.002504871,0.007617435,0.0078125,0.021305842,0.042239186,0.017971759,-0.012622721,0.014104372,-0.00083682,-0.023746702,-0.012355212,-0.004443347,-0.007131675,-0.02292769
2009-02-12,0.033136095,0.015287296,0.015108925,0.060431655,0.008780488,0.0128,0.012903226,-0.001286633,-0.009514371,0.011225296,0.014402004,0.02242762,0.002686367,0.003126303,0.031624393,0.035792549,0.017598994,0.028004073,0.006652361,0.041275797,0.003763257,0.04323919,0.006990785,0.013758146,0.024475524,-0.005957447,0.027277687,0.006872177,0.00707428,0.002993485,0.018315018
2009-02-13,-0.022178218,-0.009340944,-0.010570092,-0.015635622,-0.014963387,0.013417522,-0.025711662,0.000286903,-0.023320158,-0.011098953,-0.00617284,-0.005334045,-0.00571813,-0.025549738,0.015263158,0.002121641,-0.019314642,-0.012466902,-0.00106067,-0.008144796,-0.01776563,-0.024643634,-0.010022154,-0.002156722,0.004132231,-0.00952381,-0.010683761,-0.005450652,0.014790674,-0.004381353,-0.018083183
2009-02-17,-0.050438596,-0.021633315,-0.001605136,0.008158922,-0.043564356,-0.023558083,-0.036714976,-0.015618028,-0.030860413,0,-0.024872449,-0.01980198,-0.01840917,0.014937934,-0.070995014,-0.024566474,-0.064969859,-0.011128409,-0.006308462,-0.009302326,0.016702203,-0.013846928,-0.011555652,-0.025811209,-0.00210084,-0.034821429,-0.012728279,0.0022,-0.026842239,-0.003935599,-0.018726592
2009-02-18,-0.030207394,-0.005488474,0.002333932,-0.003867792,-0.024691358,0.008250825,-0.022222222,-0.005564747,-0.002539145,0.001284728,-0.005177994,0.006013145,-0.013356766,0.021659174,-0.03637815,-0.00736377,-0.000708717,0.016916969,-0.019672131,-0.002337541,-0.002438175,-0.02675,0.003729297,0.003003003,0.003543586,-0.01897019,-0.017827298,0.022271268,-0.02037658,0.007321429,0.028355388
2009-02-19,-0.066606253,-0.021311475,-0.005865624,0.002449265,-0.066666667,-0.029959514,0.010526316,0.01045613,0.010519536,-0.014162954,-0.027166882,0.004035063,-0.017550018,0.020428803,-0.004629094,-0.029235382,-0.097475456,-0.041473366,-0.010619469,0.004174397,-0.013826478,-0.026794742,-0.023391171,-0.048762191,-0.018881119,-0.080438757,-0.005061867,-0.007184466,-0.017520921,-0.010908441,-0.025500911
2009-02-20,0.009639777,0.012943163,-0.006544265,-0.005332385,0.019892884,0.020168067,-0.011178862,-0.006261454,0.008753202,0.045685279,0.00802139,0.004087962,0.043084721,0.00060012,0.032214765,0.015625,0.030182685,0.024883267,-0.000908471,-0.002793296,0,0.031476998,0.008404316,0.019952115,-0.00867679,-0.033985582,0.016231884,0.000199045,-0.011434794,-0.005648688,0.014177694
2009-02-23,-0.066507177,-0.044950055,-0.009599409,-0.104511278,-0.078503302,-0.018852459,-0.037056099,-0.046219124,-0.045206056,-0.038185786,-0.055263158,-0.04083045,-0.040317023,-0.029195631,-0.074442261,-0.05118411,-0.084400904,-0.048770657,-0.040552787,-0.021850302,0.009413469,-0.025980774,-0.055207167,-0.063565891,-0.031386861,-0.076200418,-0.041784303,-0.031491384,-0.061802341,-0.016073059,-0.042357274
2009-02-24,0.044212618,0.008220787,-0.001098901,0.018510728,0.031287129,0.014319809,0.051908397,0.031768611,0.036518697,0.058576731,0.041695622,0.033993115,0.020357143,0.025215252,0.140439102,0.03202562,0.107317073,0.043577982,0.014869011,0.007958801,0.02221426,0.028032486,0.020914569,0.04601479,0.016454749,0.01452514,0.047340736,-0.051277164,0.029036005,0.009959425,0.031700288
2009-02-25,0.043206913,-0.002939447,-0.006627393,-0.04439834,-0.038786482,0.002409639,-0.001965602,-0.027565084,-0.009351753,-0.018335901,-0.010053619,0.009103641,0.002457865,0.00490096,-0.017804478,0.014018692,-0.027529762,-0.001518248,-0.026722925,-0.013507219,-0.0099326,-0.038559107,-0.001162791,0.024371069,-0.026061057,-0.00880088,-0.023622047,0.006654567,-0.038559682,-0.002022059,-0.011257036
2009-02-26,-0.011578045,-0.036950147,-0.037621582,-0.140102828,-0.046062992,0.007763975,0.004379562,-0.018489745,-0.018640119,-0.027760449,-0.037209302,-0.011425387,-0.012824957,-0.025449404,-0.001625135,-0.0304414,-0.077092511,-0.02535374,-0.015568862,-0.039289055,-0.075612354,-0.04994824,0.024409902,-0.045795796,-0.038607116,-0.019396552,-0.038768529,-0.02255489,-0.051884058,-0.042553191,-0.033898305
2009-02-27,0.056403144,-0.00859423,-0.030819926,-0.026745914,0.036210526,0.045023697,0.035696579,-0.019382975,-0.004162103,0.057623245,0.018881119,-0.027081244,0.00955414,0.028619177,0.02764301,0.015923567,-0.007407407,0.01512242,0.005417385,-0.002929687,-0.049862583,0.012321479,0.044371312,0.0192,-0.012830794,-0.010465116,0.005395683,-0.010069873,-0.026625387,0.013185961,0.031809145
2009-03-02,-0.024884793,-0.010651629,-0.0226392,-0.089108911,-0.078936435,-0.021011673,-0.021130221,-0.029476166,-0.039892425,-0.030497341,-0.000697837,-0.03119403,-0.019244476,-0.015775456,-0.018096972,-0.002382844,-0.053082192,-0.018521849,-0.026348496,-0.018793274,-0.015952981,0.011901388,-0.023253263,-0.01598721,-0.034768212,-0.083232811,-0.026092233,-0.009509721,-0.046834625,0.000965251,-0.026444662
2009-03-03,-0.030904059,-0.009357455,-0.007086286,0.003382187,-0.00794702,-0.022673964,-0.035240041,-0.012824897,-0.001158212,-0.016733068,-0.006901311,-0.022478736,-0.007270084,-0.01985933,-0.067474244,-0.006299213,0.04880213,-0.013922518,-0.023556231,-0.024120603,-0.02660473,-0.04559187,-0.026508429,-0.016025641,0.002533784,-0.105867347,0.012376238,-0.014789774,-0.011447811,0.005561949,-0.007928642
2009-03-04,-0.112235511,0,0.027626622,-0.008282717,0.068458631,0.034591195,0.001053186,0.003725025,0.02142206,0.032006369,0.041666667,0.001830384,0.013683831,0.011050876,0.006713781,0.010869565,-0.034624897,-0.013107456,-0.000255297,0.012232416,-0.001723395,0.039976656,0.005844667,0.004724409,0.032204789,-0.075966851,0.025423729,0.008097166,0.015070328,0.00094162,0.04518664
2009-03-05,-0.102702703,-0.037200504,-0.013247775,-0.066780822,-0.048987854,-0.018794049,-0.019448947,-0.027557699,-0.023432116,0.010137243,-0.026104418,-0.030539109,0.012699565,-0.011916584,-0.013996139,-0.017801858,-0.083407276,-0.034280303,-0.004463114,-0.033707865,-0.020353982,-0.019075145,-0.007375468,-0.019904459,0.024252223,-0.013333333,-0.030909091,-0.022604952,0.005817933,-0.028647823,-0.034816248
2009-03-06,-0.073298429,-0.004560261,0.007773109,0.08026554,-0.028033473,0.035714286,-0.016393443,0.012862854,-0.023576097,-0.053834356,-0.027434842,0.016671959,-0.024320458,-0.024725823,-0.081136888,-0.0340729,-0.037523452,0.004422477,0.007845188,0.024633124,0.017449664,0.019840095,-0.018977935,-0.000805153,0.005529226,0.008571429,-0.000631313,-0.003488119,0.016548463,0.017174083,-0.007952286
2009-03-09,0.034482759,-0.003289474,-0.018120523,0.006791171,0.045454545,-0.014785992,0.027621195,0.011278848,0.018397482,-0.027491961,-0.027142857,0.02687659,-0.029291806,-0.021622735,0.002440016,-0.013300083,0.065065065,-0.030305049,-0.012358664,-0.018237082,0.041687345,-0.009456265,-0.014403778,0.01784266,0.020193861,0.06618705,0.007105943,-0.024724062,0.034022682,0.012188044,-0.020325203
2009-03-10,0.123919308,0.072218608,0.011645141,0.094671202,0.070678514,0.032786885,0.058887677,0.031557856,0.080522565,0.051528245,0.042735043,0.027443208,0.036022514,0.02226423,0.097837281,0.044554455,0.092459605,0.033295371,0.065291199,-0.012108981,0.026352288,0.042348131,0.025143931,0.0875,0.030708661,0.107365793,0.090610637,0.014828129,0.05060471,-0.004353587,0.067761807
2009-03-11,0.002457002,0.0288635,-0.006636251,-0.015447992,-0.024471635,0.006010518,0.01338826,0.001963993,0.043013149,0.034722222,0.015551048,-0.023894331,-0.02,-0.024660912,0.063298423,0.031956352,0.030224525,0.025127247,0.005140759,0.010214505,-0.009033424,-0.020408163,0.012684265,-0.005698006,-0.023664122,-0.080173348,-0.010143198,-0.01140601,0.020865296,-0.028185108,0.034285714
2009-03-12,0.151364764,0,0.026823135,0.072517078,0.030904235,0.018726592,0.034605598,0.027386161,0.020191286,0.017995611,0.034,0.017270111,0.025510204,0.022352204,0.056720635,0.036925396,0.118197279,0.018876235,0.024007839,0.03183426,0.09926807,0.061335626,0.0204312,0.019662921,0.058113208,0.096219931,0.0375,0.019826242,0.018782187,0.01517805,0.026703499
2009-03-13,0.006782535,-0.019434629,0.019323671,0.041443198,-0.024052478,-0.005154639,0.013209393,-0.015184721,-0.006622517,-0.014503159,0.003234153,-0.002819409,0.0038883,0.0106842,0.010328254,-0.004360465,-0.003805175,-0.005146743,-0.021466474,0.003407984,0.115828524,0.031476998,-0.000442478,0.008922443,0.041547278,-0.028282828,-0.028911565,0.018438178,-0.009489917,-0.005505981,-0.00178731
2009-03-16,-0.050185109,-0.033888228,-0.007823196,-0.043920481,-0.024011821,-0.032210835,-0.028461167,0.020759001,-0.020833333,-0.023045508,-0.021532616,-0.001044153,-0.004879749,-0.010944467,-0.064088508,-0.011602611,-0.05239521,-0.019367492,0.005624847,-0.004341534,-0.028539659,-0.016,-0.004691762,-0.036511156,-0.032809296,-0.03109328,-0.003474233,0.009499683,0.002667457,-0.018233618,-0.024
2009-03-17,0.078969957,0.035539216,0.000394477,0.020369493,0.012070917,0.047940075,0.047804878,0.034859769,0.028258119,0.05907674,0.026717557,0.034126628,0.047034047,0.022494888,0.068544905,0.046289493,0.044462409,0.047363495,0.012378641,0.002418965,0.023068051,0.054607509,0.019756338,0.040502793,0.010630758,0.015228426,0.036046512,0.000625652,0.015330189,0.037524178,0.035583942
2009-03-18,0.092264303,-0.004110393,-0.000591833,0.029549719,0.046875,-0.028240406,0.060093897,0.029211747,0.019266625,0.003945329,0.029320025,0.00963363,0.040229885,0.030439224,0.078602173,0.01611773,0.098207327,-0.005072507,0.009399855,0.008232446,0.025095057,0.036253776,0.027833669,0.022818792,0.002814919,0.039274924,0.022009029,0.00565445,-0.015748031,0.037050898,-0.000870322
2009-03-19,-0.08440367,-0.01324122,-0.021501173,-0.044414536,0.015731141,0.004385965,-0.003552398,-0.016410256,-0.032606481,-0.018207283,-0.026978417,-0.029403409,-0.017857143,-0.016732283,-0.05112279,-0.002061856,-0.08665269,-0.005300885,-0.028862077,0.008126195,-0.036625971,-0.061813842,-0.001938819,-0.015594542,-0.039270687,-0.095535714,-0.024793388,-0.040008292,-0.01978736,-0.015653113,0.062157221
2009-03-20,-0.061232766,-0.015011547,0.011352515,-0.049746661,-0.054488299,-0.002201027,-0.019034971,-0.041901096,-0.030194257,-0.006108822,-0.028100183,-0.03715035,-0.026947092,-0.010969286,-0.022007838,-0.004801097,-0.070507961,-0.000423421,-0.025955299,0.007561437,0.003756574,-0.012970498,-0.006977243,-0.035549704,-0.005109489,-0.050746269,-0.019662921,-0.020622986,-0.020168573,-0.02349486,-0.04088586
2009-03-23,0.140711462,0.055267703,0.016227568,0.04009434,0.052949538,0.021754895,0.036558181,0.049157943,0.053846154,0.059136771,0.041079093,0.052843708,0.028807947,0.023866348,0.092,0.048398091,0.12,0.045103324,0.051257253,0.022706209,0.028676471,0.043622449,0.053468517,0.033288948,0.005017921,0.01459144,0.061132922,0.035350249,0.069277108,0.022049287,0.035683203
2009-03-24,-0.058823529,-0.006097561,-0.005472731,-0.025830258,-0.004739336,-0.026466381,-0.00347373,0.010697538,-0.003095975,-0.027254509,-0.001197605,-0.00316092,-0.017074742,0.001568627,9.04E-05,0.001316656,0.005788712,0.001960558,0.005819367,0.009633028,0.005070627,-0.025111885,0.006244242,-0.017038008,0.000718907,0.018590998,0.011055832,-0.007380852,0.034977064,-0.026181818,-0.023972603
2009-03-25,0.050386171,-0.005561735,-0.002265006,-0.005166745,-0.040809555,-0.010226443,0.000429738,0.005046864,0.003480041,-0.009440416,0.004242424,0.006599713,-0.018554688,0.007996879,0.016377216,-0.010409889,0.041328413,-0.018075037,0.004598758,0.008108108,-0.016452074,0.026806229,-0.005280796,-0.00928382,0.020028612,-0.023277467,0.010359869,0.00754717,0.028587288,0.017573067,0.005203816
2009-03-26,0.00172117,0.03632361,-0.003391108,0.021256495,0.040919851,-0.014760148,0.013859723,-0.005949851,0.034042553,0.002994419,0.030357143,0.007781551,0.003285151,0.013446024,-8.93E-05,0.019480519,0.072289157,0.000452642,0.038127854,-0.002669039,-0.006841916,-0.013543462,0.003148167,0.03873933,0.007002801,0.004608295,0.020342612,0.010151233,0.035905681,0.010272121,0.019708655
2009-03-27,-0.030774673,-0.022114347,0.002657051,-0.010328638,0.004966887,0.000759301,-0.00797649,-0.002605675,0.000596421,-0.015221338,-0.002941176,-0.000999286,0.007899934,0.004010695,-0.01395858,-0.012936611,-0.004135079,-0.00662176,-0.011994669,0.014851485,0.008540661,0.008974359,-0.019168663,-0.004519045,-0.012658228,0.000928505,-0.011695906,0.00746733,-0.018310228,-0.008113956,-0.012647555
2009-03-30,-0.031943903,-0.014656144,0.008945565,0.004400978,-0.061690525,-0.017027864,0.006024096,-0.01095647,-0.021520515,0.014772727,-0.015691008,0.001313102,0,-0.004615385,-0.035059072,0,-0.070391872,0.000466636,-0.02293578,-0.013033708,-0.008588499,-0.009514014,0.027391304,-0.024519549,-0.0129683,-0.038722168,-0.014900662,-0.01582015,-0.03030303,-0.001481481,0.005217391
2009-03-31,0.033035367,0.030286035,-0.014242879,0.00383693,-0.007102273,0.003918495,0.00170068,-0.002965599,0.012421095,0.011430932,0.014519056,-0.013615295,-0.01113294,0.001152959,0.031222644,-0.002656042,0.034927866,-0.002519469,0.008210181,-0.007226739,-0.002237971,0.031733943,0.020324347,0.00804829,-0.013043478,-0.021297193,0.005537099,-0.009882254,-0.008913649,0.004972376,0.003424658
2009-04-01,0.112692764,0.059243006,0.01414914,0.00339641,0.054181818,0.003937008,0.02937365,0.034848485,0.034729316,0.006573541,0.057540884,0.032667064,0.045545881,0.028026469,0.059462056,0.044384667,0.082458771,0.029989539,0.03368669,0.025137112,0.018875047,0.043844439,0.015395818,0.01760325,0.029433407,0.026236125,0.048549107,0.031229947,0.026651217,0.017311234,0.018197574
2009-04-02,-0.048005409,-0.010769231,-0.006004879,-0.004723666,0.041267745,-0.00690184,0.018922254,0.004428571,0.010467145,0.03680565,0.017386427,-0.006786371,0.023974763,0.005624297,-0.008593004,0.022871665,-0.018348624,-0.002254729,0.022479412,0.000883002,-0.007717751,-0.028697061,0.016843167,0.020806242,-0.020625889,-0.000930233,0.04987013,0.014367816,0.028761062,0.007329281,0.060504202
2009-04-03,0.046461758,-0.019864088,-0.016037736,-0.024228029,0.017405063,0.03011583,0.012555691,0.008297568,-0.00229753,0.022899764,-0.007650273,0.009747706,0.007373272,0.001862197,0.058510638,0.01594114,0.035810811,0.014471304,-0.013618677,-0.008818342,-0.02,0.025511432,0.024967412,0.020473448,-0.002943341,0.012025902,0.004520342,0.001816714,0.012355627,0.007829181,0.032643312
2009-04-06,-0.002476123,0.011866235,0.003267346,0.078701426,-0.012925599,0.01146789,0.002824859,0.002150846,0.001538462,0.009448615,-0.001708428,0.005598622,0.012879485,0.000374462,0.005603448,0.03045067,0.00530504,0.003375436,0.022295806,0.006711409,0.014840183,0.003094501,0.00654113,0.01341853,0.011061947,0.031336406,-0.008088979,0.003841488,0.01814301,-0.009385514,0
2009-04-07,-0.001099707,0,-0.010213914,0.095794393,-0.030931227,-0.014615385,-0.004086637,-0.009556907,-0.013783731,-0.018968429,-0.020348837,-0.004635666,-0.018867925,-0.01076284,0.018245614,-0.013213213,-0.007275132,-0.010910293,-0.009214568,-0.004906334,-0.010173323,0.000966651,-0.014175901,-0.009615385,-0.008076358,-0.02293578,-0.013415893,-0.014973695,-0.023193815,-0.004313444,-0.010325655
2009-04-08,-0.000728597,0.011597259,-0.001746217,-0.052238806,-0.006718173,0.001550388,0.017415958,0.01107338,0.008835657,0.013828526,-0.009253904,0.005687618,-0.006896552,-0.000949487,-0.02232257,0.007883566,0.038309115,-0.004122465,-0.014575972,0.007162041,0.014404852,0.006688963,0.017496229,-0.005211726,-0.004431315,-0.008387698,0.008858781,-0.006762295,0.010136986,0.001803101,0.005604484
2009-04-09,0.075886991,0.011311054,-0.011155992,0.012733447,0.065880039,0.025114155,0.013302034,-0.004744106,0.009884052,0.029157528,0.008488964,-0.001572552,0.000623441,0.012390088,0.037899658,0.009456265,0.141904184,0.008165252,0.032307356,-0.015748031,-0.035216434,-0.014039125,-0.003038918,0.023047375,-0.005139501,0.008007117,0.002521432,0.000406752,0.039012739,0.006750755,0.039812646
2009-04-13,0.052796001,-0.00507872,-0.00234055,0.010364842,0.028217054,0.02853067,0.012875536,0.007857672,0.010799545,-0.011272545,0.002240896,-0.009032634,-0.001258653,0.014370079,0.05976712,0.001750292,0.066736184,0.018240517,-0.009607173,-0.005338078,-0.002679939,0.041864891,-0.003290786,0.010752688,-0.003695492,0.060314685,-0.003571429,-0.017184943,0.004868813,-0.004082357,0.007587253
2009-04-14,-0.070823245,-0.00462963,-0.01192537,0.013234078,0.000918274,-0.022916667,-0.009769441,-0.004485646,0.000188929,-0.01,0.007303371,0.006841166,-0.003502069,-0.0015625,-0.069893342,-0.010538642,-0.075263422,-0.021308173,-0.009782609,-0.00896861,-0.008876882,-0.037485448,0.001917642,0.001877347,-0.013313609,-0.07846277,-0.017054264,-0.015214673,0.014516571,-0.017562724,-0.022813688
2009-04-15,0.063357283,-0.019781364,-0.000386175,0.031635168,0.012883436,0.006460876,0.017842982,0.004064429,0.017999242,-0.010463576,-0.010704225,0.008137298,0.015705128,0.010441292,0.038296779,0.004181601,0.155182073,0.033799597,0.029955947,0.019004525,0.024590164,0.06257609,0.006311717,0.016927083,0.03898051,0.029590949,0.031903766,0.022441275,0.025662026,-0.001850139,0.014007782
2009-04-16,-0.0226404,0.03131524,0.005586592,-0.037914692,0.006461538,0.019787986,0.007370054,-0.01816828,0.016898793,0.025487853,0.014590348,-0.017490162,-0.002201258,-0.010136452,-0.01543586,0.01879037,0.015210991,0.018958835,0.0072095,-0.005731922,-0.022314675,-0.017739368,0.016944055,0.003156566,-0.002153625,0.017412935,0.030653266,0.025,0.020467836,0.010156971,0.029885057
2009-04-17,-0.002698651,-0.024390244,0.01047619,-0.007401316,-0.011933905,-0.002772003,-0.002293578,-0.00617284,-0.022169726,0.016540766,-0.006077348,-0.016067217,-0.005943072,-0.019339715,-0.001986097,0.018486424,0.055152395,0.016149068,-0.008797654,-0.004862953,-0.006563707,-0.011160195,0.000889504,-0.017632242,0.010706638,-0.000806452,-0.009236753,0.009970674,-0.005966278,0.018152115,0.010362694
2009-04-20,-0.065764632,-0.014822657,-0.013165319,0.029336735,-0.036053131,-0.035310734,-0.022161742,-0.021898928,-0.026596741,-0.01109128,-0.02258611,-0.011057255,-0.022748815,-0.016370533,-0.016756433,-0.010350776,-0.085301205,-0.017747193,-0.017585246,-0.011596789,-0.010980392,-0.028165623,0.001395952,-0.0234375,-0.027201145,-0.054166667,-0.0295,-0.01628854,-0.031075697,-0.003242659,-0.028210839
2009-04-21,0.119023048,0.020441097,-0.001712655,-0.101654846,0.083160801,0.031563845,0.026587302,0.020928403,0.019709147,0.018233545,0.028488372,0.014397304,0.007138222,0.003423278,0.058016878,0.024146054,0.0854132,0.014128645,0.015661376,-0.024456522,-0.035641131,0.058327128,0.039630119,0.025367156,-0.005150846,0.064604186,0.013007284,0.010822511,-0.000272777,0.001440144,0.018348624
2009-04-22,0.008217446,0.001066098,-0.017658349,-0.002187227,0.028200253,-0.009575923,0.02106906,-0.009016011,0.00836184,0.01317641,-0.000573066,-0.013558806,-0.003867225,-0.012704174,0.015850266,-0.00913242,0.036266667,0.005495368,-0.015536427,-0.006481481,-0.018376068,-0.034807832,0.013640407,0.031599737,-0.029039464,0.012006861,0.005181347,-0.026687598,-0.014531044,-0.027429186,0.039304611
2009-04-23,0.030406454,0,0.000389257,0.002597403,-0.008554843,-0.000686813,-0.00770416,0.01691496,0.018219384,-0.008852822,0.005707763,0.006124636,-0.002252977,-0.002857143,0.009618547,-0.009950249,0.052182639,-0.007269915,0.02671511,-0.00371402,0.006935414,-0.011310548,-0.011982465,-0.009566327,0.012967201,-0.023026316,0.010813594,-0.010433387,0.017162778,0.010045662,-0.010909091
2009-04-24,-0.008318479,0.054994955,-0.016228748,-0.01579172,0.030015314,-0.004056795,0.01465484,0.005434783,0.050497604,0.029623309,0.016556291,0.005437245,-0.004176036,-0.019459238,-0.015821501,-0.006176305,0.115028647,0.00890177,0.023000414,-0.003724395,0.007735281,-0.020823004,-0.010773945,0.000640615,-0.010518407,0.006650042,0.021169355,0.00020202,0.016272966,-0.015588182,0
2009-04-27,0.007685214,-0.00729927,-0.008963367,-0.008189655,0.020164986,-0.040745856,-0.000772201,0.001377832,0.015943313,-0.009060563,0.014917127,0.012865676,-0.010048622,0.015703518,0.013071895,0.014806378,-0.000412541,0.004210855,-0.008389605,-0.004243281,0.001709402,0.027515924,0.003413312,-0.001959504,0.009730539,-0.003297609,0.006116208,0.018341145,0.03895762,0.010946197,0.002222222
