Date,High,Low,Open,Close,Volume,Adj Close
1990-01-02,24.53125,23.625,23.6875,24.5,7041600.0,6.289112567901611
1990-01-03,24.875,24.59375,24.6875,24.71875,9464000.0,6.345264434814453
1990-01-04,25.09375,24.71875,24.75,25.0,9674800.0,6.417463302612305
1990-01-05,25.40625,24.875,24.96875,24.9375,7570000.0,6.401416778564453
1990-01-08,25.21875,24.8125,24.8125,25.09375,4625200.0,6.441525459289551
1990-01-09,25.3125,24.84375,25.125,24.84375,7048000.0,6.377355098724365
1990-01-10,25.0,24.65625,24.875,24.75,5945600.0,6.35328483581543
1990-01-11,25.09375,24.84375,24.875,24.96875,5905600.0,6.409442901611328
1990-01-12,24.8125,24.40625,24.65625,24.46875,5390800.0,6.281088829040527
1990-01-15,24.59375,24.3125,24.40625,24.53125,4035600.0,6.297132968902588
1990-01-16,25.09375,24.375,24.375,25.03125,8220400.0,6.425483703613281
1990-01-17,25.21875,24.59375,25.09375,24.71875,8926000.0,6.345264434814453
1990-01-18,24.90625,24.40625,24.5,24.875,6926400.0,6.385378837585449
1990-01-19,24.96875,24.625,24.9375,24.65625,6594800.0,6.329220771789551
1990-01-22,24.78125,24.125,24.6875,24.15625,6882800.0,6.200874328613281
1990-01-23,24.5625,24.15625,24.25,24.1875,5922800.0,6.208896636962891
1990-01-24,24.46875,23.875,23.9375,24.375,9820400.0,6.257023811340332
1990-01-25,24.46875,23.75,24.46875,23.96875,6792400.0,6.152740001678467
1990-01-26,24.3125,23.78125,24.03125,24.21875,7345600.0,6.216917991638184
1990-01-29,24.4375,23.875,24.34375,24.3125,5153600.0,6.240981101989746
1990-01-30,24.40625,23.9375,24.34375,24.3125,8646800.0,6.240981101989746
1990-01-31,24.65625,24.40625,24.5,24.65625,8452000.0,6.329220771789551
1990-02-01,24.9375,24.4375,24.65625,24.4375,6903600.0,6.273072719573975
1990-02-02,24.6875,24.46875,24.46875,24.59375,6064400.0,6.313179016113281
1990-02-05,24.96875,24.375,24.40625,24.90625,5299200.0,6.724222183227539
1990-02-06,25.34375,24.65625,24.90625,25.25,10808000.0,6.8170294761657715
1990-02-07,25.9375,25.15625,25.1875,25.78125,12057600.0,6.960460186004639
1990-02-08,25.96875,25.46875,25.90625,25.6875,7932000.0,6.935148239135742
1990-02-09,25.8125,25.5,25.71875,25.625,5061600.0,6.918275833129883
1990-02-12,25.59375,25.15625,25.59375,25.28125,4766400.0,6.825468063354492
1990-02-13,25.8125,25.3125,25.46875,25.8125,7168400.0,6.968894958496094
1990-02-14,26.0625,25.8125,25.84375,25.9375,6006800.0,7.002645015716553
1990-02-15,26.15625,25.9375,26.03125,25.9375,5704000.0,7.002645015716553
1990-02-16,26.125,25.84375,26.125,25.875,8805600.0,6.985771656036377
1990-02-20,25.78125,25.5625,25.65625,25.71875,5599600.0,6.943584442138672
1990-02-21,26.28125,25.5,25.5625,26.21875,8096400.0,7.078577995300293
1990-02-22,26.375,25.8125,26.25,25.8125,9185600.0,6.968894958496094
1990-02-23,25.96875,25.5,25.6875,25.65625,6251600.0,6.9267096519470215
1990-02-26,26.03125,25.625,25.75,26.0,5486000.0,7.019515514373779
1990-02-27,26.375,25.90625,26.03125,25.9375,6890800.0,7.002645015716553
1990-02-28,26.15625,25.78125,25.90625,25.96875,5761200.0,7.011081218719482
1990-03-01,26.09375,25.84375,25.9375,26.0,4490800.0,7.019515514373779
1990-03-02,26.34375,26.0,26.0,26.21875,5690000.0,7.078577995300293
1990-03-05,26.46875,26.15625,26.21875,26.25,5509200.0,7.08701229095459
1990-03-06,26.4375,26.0625,26.3125,26.4375,5100800.0,7.137635231018066
1990-03-07,26.5625,26.3125,26.5,26.375,6158400.0,7.120762825012207
1990-03-08,26.84375,26.5,26.5,26.75,6947600.0,7.222002983093262
1990-03-09,26.84375,26.5625,26.75,26.625,7003200.0,7.188253879547119
1990-03-12,26.9375,26.5625,26.625,26.9375,6051200.0,7.272624492645264
1990-03-13,27.0625,26.5625,26.875,26.5625,8300800.0,7.171384334564209
1990-03-14,26.75,26.40625,26.71875,26.5625,4990800.0,7.171384334564209
1990-03-15,26.84375,26.625,26.65625,26.75,5328000.0,7.222002983093262
1990-03-16,27.1875,26.84375,26.9375,27.15625,10296400.0,7.33168363571167
1990-03-19,27.28125,26.84375,27.03125,27.25,6428800.0,7.356998443603516
1990-03-20,27.34375,26.96875,27.21875,27.0,7406400.0,7.2895002365112305
1990-03-21,27.125,26.78125,27.125,26.8125,3389200.0,7.2388739585876465
1990-03-22,26.875,26.375,26.75,26.625,4801200.0,7.188253879547119
1990-03-23,26.53125,26.21875,26.5,26.25,4597600.0,7.08701229095459
1990-03-26,26.4375,26.03125,26.375,26.03125,3350000.0,7.0279541015625
1990-03-27,26.1875,25.84375,25.90625,26.125,5292800.0,7.053267002105713
1990-03-28,26.46875,25.9375,26.0625,26.46875,5824400.0,7.14607048034668
1990-03-29,26.71875,26.4375,26.5,26.5,5656800.0,7.154509544372559
1990-03-30,26.6875,26.40625,26.59375,26.53125,5704000.0,7.1629462242126465
1990-04-02,26.46875,26.25,26.28125,26.46875,5193200.0,7.14607048034668
1990-04-03,26.6875,26.5,26.5,26.65625,4201600.0,7.196694374084473
1990-04-04,26.9375,26.46875,26.65625,26.625,6864800.0,7.188253879547119
1990-04-05,26.71875,26.46875,26.6875,26.53125,3473600.0,7.1629462242126465
1990-04-06,26.59375,26.3125,26.5625,26.46875,3009200.0,7.14607048034668
1990-04-09,26.46875,26.3125,26.40625,26.375,3131200.0,7.120762825012207
1990-04-10,26.59375,26.28125,26.3125,26.46875,3739200.0,7.14607048034668
1990-04-11,26.625,26.46875,26.53125,26.59375,2580800.0,7.179816246032715
1990-04-12,27.0,26.75,26.78125,26.78125,3686400.0,7.230435371398926
1990-04-16,27.8125,27.5,27.5,27.71875,16482800.0,7.483545303344727
1990-04-17,27.8125,27.46875,27.625,27.78125,7657600.0,7.500423908233643
1990-04-18,27.71875,27.375,27.71875,27.46875,6124000.0,7.416052341461182
1990-04-19,27.5625,27.28125,27.375,27.28125,6110000.0,7.365431308746338
1990-04-20,27.375,27.0625,27.34375,27.34375,6626000.0,7.382306098937988
1990-04-23,27.375,27.15625,27.25,27.34375,5400800.0,7.382306098937988
1990-04-24,27.59375,27.21875,27.40625,27.21875,5226400.0,7.3485565185546875
1990-04-25,27.53125,27.28125,27.3125,27.34375,4693600.0,7.382306098937988
1990-04-26,27.5,27.125,27.46875,27.1875,5529200.0,7.340121269226074
1990-04-27,27.25,26.84375,27.25,26.84375,3926400.0,7.247315406799316
1990-04-30,27.3125,26.75,26.75,27.25,6451600.0,7.356998443603516
1990-05-01,27.40625,26.96875,27.375,27.0,4664800.0,7.2895002365112305
1990-05-02,27.28125,27.0,27.0,27.28125,4866400.0,7.365431308746338
1990-05-03,27.53125,27.28125,27.375,27.3125,6674800.0,7.373870372772217
1990-05-04,27.65625,27.0625,27.15625,27.625,6049200.0,7.803967475891113
1990-05-07,27.84375,27.5625,27.625,27.625,5220800.0,7.803967475891113
1990-05-08,27.75,27.59375,27.625,27.6875,4962000.0,7.8216233253479
1990-05-09,27.8125,27.59375,27.6875,27.8125,4860000.0,7.856939315795898
1990-05-10,28.21875,27.8125,27.84375,28.09375,7253200.0,7.936391830444336
1990-05-11,28.625,28.25,28.40625,28.5,10189200.0,8.051153182983398
1990-05-14,28.875,28.5,28.53125,28.5625,9242400.0,8.068803787231445
1990-05-15,28.90625,28.4375,28.46875,28.90625,5944000.0,8.165921211242676
1990-05-16,28.9375,28.65625,28.8125,28.84375,7046000.0,8.148259162902832
1990-05-17,29.0625,28.78125,28.96875,29.03125,6090400.0,8.201231002807617
1990-05-18,29.0625,28.8125,28.96875,28.84375,7080800.0,8.148259162902832
1990-05-21,29.34375,28.78125,28.78125,29.25,6942400.0,8.263025283813477
1990-05-22,29.4375,29.15625,29.375,29.4375,7734400.0,8.315994262695312
1990-05-23,29.6875,29.3125,29.375,29.6875,6812400.0,8.386619567871094
1990-05-24,29.71875,29.46875,29.6875,29.6875,5781200.0,8.386619567871094
1990-05-25,29.5,29.03125,29.40625,29.0625,4594800.0,8.210054397583008
1990-05-29,29.96875,29.1875,29.25,29.9375,7840400.0,8.457243919372559
1990-05-30,30.53125,29.90625,30.0,30.21875,11428000.0,8.536693572998047
1990-05-31,30.21875,29.875,29.9375,30.0,7963600.0,8.474900245666504
1990-06-01,30.1875,29.75,30.125,29.875,6168000.0,8.43958568572998
1990-06-04,30.21875,29.8125,29.875,30.09375,5193200.0,8.501386642456055
1990-06-05,30.46875,30.03125,30.125,30.1875,9407600.0,8.527862548828125
1990-06-06,30.5625,30.09375,30.09375,30.15625,6174000.0,8.519037246704102
1990-06-07,30.375,29.9375,30.3125,30.15625,5949600.0,8.519037246704102
1990-06-08,30.21875,29.65625,30.21875,29.6875,5725200.0,8.386619567871094
1990-06-11,30.0625,29.65625,29.65625,29.96875,4326800.0,8.466073036193848
1990-06-12,30.21875,29.8125,30.03125,30.0625,5504800.0,8.492552757263184
1990-06-13,30.53125,30.0625,30.125,30.34375,8964000.0,8.57201099395752
1990-06-14,30.46875,30.03125,30.3125,30.21875,6793200.0,8.536693572998047
1990-06-15,30.3125,30.03125,30.09375,30.09375,8447600.0,8.501386642456055
1990-06-18,30.1875,29.65625,30.0625,29.65625,5968000.0,8.377790451049805
1990-06-19,29.78125,29.46875,29.71875,29.6875,5782400.0,8.386619567871094
1990-06-20,29.78125,29.3125,29.6875,29.5,4044800.0,8.333649635314941
1990-06-21,29.78125,29.375,29.5,29.78125,4004800.0,8.413103103637695
1990-06-22,29.875,29.0625,29.75,29.0625,4800400.0,8.210054397583008
1990-06-25,29.3125,29.125,29.15625,29.15625,4504800.0,8.236539840698242
1990-06-26,29.5,29.125,29.40625,29.1875,5017600.0,8.24537181854248
1990-06-27,29.53125,29.1875,29.21875,29.5,4606800.0,8.333649635314941
1990-06-28,29.59375,29.375,29.5625,29.40625,3215200.0,8.307167053222656
1990-06-29,29.53125,29.34375,29.40625,29.375,3414800.0,8.298344612121582
1990-07-02,29.6875,29.34375,29.375,29.625,3664000.0,8.368961334228516
1990-07-03,29.6875,29.40625,29.65625,29.40625,2336400.0,8.307167053222656
1990-07-05,29.40625,29.21875,29.375,29.34375,3399200.0,8.289514541625977
1990-07-06,29.625,29.25,29.28125,29.5,2834400.0,8.333649635314941
1990-07-09,29.8125,29.46875,29.53125,29.75,3667200.0,8.404278755187988
1990-07-10,29.9375,29.4375,29.8125,29.4375,4976000.0,8.315994262695312
1990-07-11,29.8125,29.46875,29.53125,29.78125,4100000.0,8.413103103637695
1990-07-12,30.09375,29.6875,29.75,30.0,6945600.0,8.474900245666504
1990-07-13,30.53125,30.0625,30.15625,30.25,8621600.0,8.545520782470703
1990-07-16,30.78125,30.3125,30.5,30.59375,8924400.0,8.642633438110352
1990-07-17,30.625,29.96875,30.625,30.1875,6742800.0,8.527862548828125
1990-07-18,30.40625,29.96875,30.21875,29.96875,6736400.0,8.466073036193848
1990-07-19,30.03125,29.6875,29.90625,30.0,5743200.0,8.474900245666504
1990-07-20,30.0625,29.375,30.03125,29.40625,7034400.0,8.307167053222656
1990-07-23,29.4375,28.53125,29.4375,28.96875,8573200.0,8.183573722839355
1990-07-24,29.0,28.40625,28.96875,28.6875,6158000.0,8.104122161865234
1990-07-25,28.875,28.5625,28.625,28.6875,5458800.0,8.104122161865234
1990-07-26,28.65625,28.0625,28.65625,28.28125,5483600.0,7.989356994628906
1990-07-27,28.1875,27.65625,28.1875,27.84375,7385200.0,7.8657636642456055
1990-07-30,28.09375,27.625,27.6875,28.03125,5922800.0,7.91873025894165
1990-07-31,28.21875,27.65625,28.09375,27.875,5477200.0,7.874593734741211
1990-08-01,28.09375,27.65625,27.96875,27.90625,6841200.0,7.883421897888184
1990-08-02,27.6875,27.25,27.25,27.4375,7474800.0,7.75100040435791
1990-08-03,27.375,25.9375,27.3125,27.03125,14196800.0,7.636235237121582
1990-08-06,26.09375,25.625,25.96875,25.96875,9140000.0,7.6798577308654785
1990-08-07,26.25,25.625,26.15625,25.75,8947200.0,7.615169048309326
1990-08-08,25.96875,25.71875,25.75,25.78125,7539200.0,7.62440824508667
1990-08-09,25.96875,25.75,25.875,25.8125,5054800.0,7.6336445808410645
1990-08-10,25.90625,25.375,25.8125,25.5,5794000.0,7.541229724884033
1990-08-13,26.0,25.25,25.375,25.9375,6331200.0,7.6706156730651855
1990-08-14,26.28125,25.78125,25.90625,26.09375,6623600.0,7.716820240020752
1990-08-15,26.3125,26.125,26.28125,26.25,6059600.0,7.763035297393799
1990-08-16,26.4375,25.9375,26.0625,25.9375,8125600.0,7.6706156730651855
1990-08-17,25.84375,25.1875,25.75,25.34375,10562400.0,7.495020866394043
1990-08-20,25.6875,25.46875,25.5,25.5625,4955200.0,7.559712886810303
1990-08-21,25.4375,24.9375,25.15625,25.125,9559600.0,7.430328369140625
1990-08-22,25.25,24.71875,25.1875,24.75,7892000.0,7.319427967071533
1990-08-23,24.59375,24.125,24.1875,24.21875,9709600.0,7.162320613861084
1990-08-24,25.25,24.46875,24.625,25.09375,8158400.0,7.421088695526123
1990-08-27,26.09375,25.6875,25.75,26.09375,6300400.0,7.716820240020752
1990-08-28,26.03125,25.84375,25.96875,25.90625,3872400.0,7.661375045776367
1990-08-29,26.09375,25.6875,25.875,25.96875,4578800.0,7.6798577308654785
1990-08-30,26.03125,25.34375,25.96875,25.4375,4320400.0,7.5227460861206055
1990-08-31,25.46875,25.09375,25.40625,25.46875,3541600.0,7.5319905281066895
1990-09-04,25.65625,25.1875,25.25,25.625,4802000.0,7.578203201293945
1990-09-05,25.96875,25.5625,25.71875,25.625,5810400.0,7.578203201293945
1990-09-06,25.875,25.375,25.71875,25.59375,5388000.0,7.568957805633545
1990-09-07,26.375,25.46875,25.46875,26.375,6538800.0,7.799997806549072
1990-09-10,26.90625,26.375,26.625,26.46875,6437600.0,7.827724933624268
1990-09-11,26.9375,26.46875,26.59375,26.875,5752800.0,7.947866439819336
1990-09-12,27.09375,26.78125,27.09375,26.96875,4771600.0,7.975591659545898
1990-09-13,26.9375,26.1875,26.9375,26.25,4308000.0,7.763035297393799
1990-09-14,26.25,25.90625,26.21875,26.09375,5390400.0,7.716820240020752
1990-09-17,26.4375,26.03125,26.0625,26.28125,3579600.0,7.772272109985352
1990-09-18,26.90625,26.28125,26.3125,26.8125,6796800.0,7.929384231567383
1990-09-19,27.3125,26.875,26.96875,27.09375,8756400.0,8.012561798095703
1990-09-20,27.25,26.65625,27.03125,26.96875,4854000.0,7.975591659545898
1990-09-21,26.96875,26.375,26.90625,26.6875,8846000.0,7.89241886138916
1990-09-24,26.5625,26.125,26.5625,26.25,7974800.0,7.763035297393799
1990-09-25,26.625,26.21875,26.3125,26.59375,6181200.0,7.864688873291016
1990-09-26,26.6875,26.0625,26.625,26.34375,6977600.0,7.79075813293457
1990-09-27,26.65625,25.71875,26.4375,26.09375,6756400.0,7.716820240020752
1990-09-28,26.78125,25.71875,25.78125,26.59375,7900400.0,7.864688873291016
1990-10-01,27.375,26.78125,26.78125,27.25,7405200.0,8.058770179748535
1990-10-02,27.59375,27.0625,27.375,27.0625,7572400.0,8.003316879272461
1990-10-03,27.25,26.78125,27.0625,26.84375,4406800.0,7.938627243041992
1990-10-04,27.0625,26.59375,26.84375,26.96875,4648000.0,7.975591659545898
1990-10-05,27.25,26.5,26.625,27.0625,6280000.0,8.003316879272461
1990-10-08,27.375,27.15625,27.1875,27.375,3605200.0,8.095736503601074
1990-10-09,27.15625,26.34375,27.09375,26.34375,5674400.0,7.79075813293457
1990-10-10,26.65625,25.71875,26.40625,25.875,9034400.0,7.652130603790283
1990-10-11,25.96875,24.9375,25.9375,25.25,12455200.0,7.467299461364746
1990-10-12,25.5,24.875,25.4375,25.0625,9232400.0,7.411845684051514
1990-10-15,25.21875,24.0625,25.15625,24.8125,12485600.0,7.337915420532227
1990-10-16,25.09375,24.5625,24.84375,24.84375,6760800.0,7.347153663635254
1990-10-17,25.40625,24.84375,24.875,25.1875,5321200.0,7.448812961578369
1990-10-18,26.34375,25.4375,25.5,26.34375,7466000.0,7.79075813293457
1990-10-19,27.25,26.15625,26.3125,26.90625,10602400.0,7.9571099281311035
1990-10-22,27.1875,26.625,26.90625,26.9375,7673200.0,7.966348171234131
1990-10-23,27.0625,26.65625,26.84375,26.6875,5082800.0,7.89241886138916
1990-10-24,27.25,26.6875,26.6875,27.15625,6477600.0,8.031044960021973
1990-10-25,27.3125,26.65625,27.25,27.03125,6368000.0,7.994074821472168
1990-10-26,26.875,26.625,26.84375,26.71875,4984400.0,7.9016618728637695
1990-10-29,26.96875,26.28125,26.625,26.5,5254400.0,7.8369669914245605
1990-10-30,26.71875,26.21875,26.53125,26.59375,6556000.0,7.864688873291016
1990-10-31,26.65625,26.1875,26.625,26.375,5810000.0,7.799997806549072
1990-11-01,26.84375,26.21875,26.34375,26.8125,4935600.0,7.929384231567383
1990-11-02,27.15625,26.8125,26.8125,27.09375,7161200.0,8.012561798095703
1990-11-05,27.03125,26.625,26.84375,26.96875,4834800.0,8.348431587219238
1990-11-06,27.25,26.90625,26.96875,26.96875,6374000.0,8.348431587219238
1990-11-07,27.0625,26.5625,27.0,26.625,5603200.0,8.242019653320312
1990-11-08,26.90625,26.5625,26.625,26.875,6476800.0,8.319409370422363
1990-11-09,27.5625,26.96875,27.125,27.5625,9096800.0,8.532231330871582
1990-11-12,28.3125,27.6875,27.71875,28.25,14173200.0,8.745052337646484
1990-11-13,28.375,28.0,28.25,28.0,8526000.0,8.667661666870117
1990-11-14,28.5,28.125,28.125,28.375,7875600.0,8.783747673034668
1990-11-15,28.40625,28.125,28.3125,28.15625,6158800.0,8.716032981872559
1990-11-16,28.53125,28.0,28.25,28.40625,9078800.0,8.793421745300293
1990-11-19,28.71875,28.5,28.53125,28.6875,7443200.0,8.880485534667969
1990-11-20,28.78125,28.3125,28.6875,28.34375,8001200.0,8.77407455444336
1990-11-21,28.53125,28.09375,28.3125,28.53125,5251600.0,8.832119941711426
1990-11-23,28.5625,28.15625,28.46875,28.15625,1862000.0,8.716032981872559
1990-11-26,28.5625,27.90625,28.0,28.46875,4661600.0,8.812767028808594
1990-11-27,28.53125,28.15625,28.46875,28.375,6126000.0,8.783747673034668
1990-11-28,28.46875,28.09375,28.25,28.09375,5276800.0,8.696686744689941
1990-11-29,28.21875,27.90625,28.125,28.0,4782800.0,8.667661666870117
1990-11-30,28.625,27.8125,27.90625,28.40625,7217600.0,8.793421745300293
1990-12-03,28.625,28.25,28.625,28.34375,6280800.0,8.77407455444336
1990-12-04,28.75,28.25,28.34375,28.6875,5831600.0,8.880485534667969
1990-12-05,28.71875,28.4375,28.53125,28.65625,5938000.0,8.870813369750977
1990-12-06,29.0,27.8125,28.96875,27.875,13558400.0,8.62896728515625
1990-12-07,28.21875,27.6875,27.875,28.125,7637600.0,8.706360816955566
1990-12-10,28.4375,28.03125,28.0625,28.34375,4695200.0,8.77407455444336
1990-12-11,28.28125,28.09375,28.25,28.21875,3991600.0,8.73537826538086
1990-12-12,28.625,28.15625,28.21875,28.59375,5887600.0,8.851462364196777
1990-12-13,28.65625,28.21875,28.59375,28.21875,4372400.0,8.73537826538086
